"Dist Code","Year","State Code","State Name","Dist Name","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"192","2017","12","Uttar Pradesh","Buland Shahar","304.58","2983.12","968.16","4482.97","110.47","2494.89","527.83","8406.44"
"194","1980","12","Uttar Pradesh","Aligarh","18.8","1093.02","501.6","2243.29","57.8","837.68","41.6","3495.8"
"194","1981","12","Uttar Pradesh","Aligarh","8.9","684.62","472.5","2382.75","36.8","638.89","85.1","5035.5"
"194","1982","12","Uttar Pradesh","Aligarh","22.0","1309.52","576.4","2589.75","30.9","691.28","73.6","3935.83"
"194","1983","12","Uttar Pradesh","Aligarh","17.4","1167.79","584.4","2387.25","36.5","823.93","75.5","4689.44"
"194","1984","12","Uttar Pradesh","Aligarh","16.6","1018.4","596.6","2465.29","94.7","1629.95","54.1","4067.67"
"194","1985","12","Uttar Pradesh","Aligarh","23.3","1585.03","523.9","2639.29","61.1","1039.12","58.5","4680.0"
"194","1986","12","Uttar Pradesh","Aligarh","13.2","1118.64","575.8","2596.03","88.8","1323.4","50.7","4121.95"
"194","1987","12","Uttar Pradesh","Aligarh","16.5","1736.84","581.5","2554.92","33.5","599.28","66.4","4311.69"
"194","1988","12","Uttar Pradesh","Aligarh","25.0","1677.85","661.4","2804.44","72.2","1177.81","76.8","5333.33"
"194","1989","12","Uttar Pradesh","Aligarh","19.5","1382.98","613.7","2627.14","96.6","1596.69","65.9","4992.42"
"194","1990","12","Uttar Pradesh","Aligarh","19.95","1505.66","599.93","2715.23","93.76","1647.22","82.77","5866.05"
"194","1991","12","Uttar Pradesh","Aligarh","16.64","1514.1","627.17","2809.4","46.06","865.14","81.92","6010.27"
"194","1992","12","Uttar Pradesh","Aligarh","20.87","1989.51","618.57","2717.2","97.97","1958.23","77.53","6024.09"
"194","1993","12","Uttar Pradesh","Aligarh","23.09","1863.6","581.15","2427.53","76.82","1467.71","72.85","6368.01"
"194","1994","12","Uttar Pradesh","Aligarh","30.54","2010.53","738.25","3058.71","74.14","1327.96","59.35","5620.26"
"194","1995","12","Uttar Pradesh","Aligarh","30.95","1596.18","726.72","2957.39","75.37","1451.94","73.96","6585.93"
"194","1996","12","Uttar Pradesh","Aligarh","28.94","1395.37","798.17","3208.47","92.77","1734.67","71.46","5694.02"
"194","1997","12","Uttar Pradesh","Aligarh","54.97","2158.23","898.85","3275.93","115.88","2204.3","62.89","5921.85"
"194","1998","12","Uttar Pradesh","Aligarh","54.09","1769.96","908.62","3277.73","55.18","1077.1","55.52","5557.56"
"194","1999","12","Uttar Pradesh","Aligarh","72.28","1765.08","928.87","3202.34","84.29","1837.18","60.54","6645.44"
"194","2000","12","Uttar Pradesh","Aligarh","89.79","2011.42","1052.01","3384.08","108.61","2108.11","55.54","5713.99"
"194","2001","12","Uttar Pradesh","Aligarh","79.33","1805.01","996.31","3210.49","100.81","1990.33","60.28","6285.71"
"194","2002","12","Uttar Pradesh","Aligarh","67.8","1695.42","1031.54","3366.1","26.47","957.32","65.57","6174.2"
"194","2003","12","Uttar Pradesh","Aligarh","77.03","2034.06","1020.7","3263.11","59.1","1664.32","64.24","5695.04"
"194","2004","12","Uttar Pradesh","Aligarh","92.46","2248.54","913.13","2936.3","60.69","1901.32","43.11","5083.73"
"194","2005","12","Uttar Pradesh","Aligarh","113.16","2080.53","938.09","3053.18","49.71","1539.01","50.51","5367.69"
"194","2006","12","Uttar Pradesh","Aligarh","119.32","2030.98","881.22","2847.15","49.58","1614.98","60.12","5940.71"
"194","2007","12","Uttar Pradesh","Aligarh","118.6","1994.62","975.07","3172.4","59.16","1932.7","58.42","5547.96"
"194","2008","12","Uttar Pradesh","Aligarh","154.38","2122.65","1003.09","3253.41","74.29","2446.16","52.22","5700.87"
"194","2009","12","Uttar Pradesh","Aligarh","145.32","1725.69","959.94","3080.58","49.76","1847.75","42.16","5576.72"
"194","2010","12","Uttar Pradesh","Aligarh","162.33","1982.05","1054.14","3396.73","50.91","1993.34","45.7","5896.77"
"194","2011","12","Uttar Pradesh","Aligarh","229.88","2165.82","1104.79","3654.98","42.7","2031.4","45.94","6044.74"
"194","2012","12","Uttar Pradesh","Aligarh","96.75","2443.8","551.16","3585.95","51.14","2572.43","68.42","6152.88"
"194","2013","12","Uttar Pradesh","Aligarh","250.83","2264.83","1120.18","3678.51","42.51","2899.73","46.48","6091.74"
"194","2014","12","Uttar Pradesh","Aligarh","258.96","2159.98","738.51","2418.17","39.19","2122.97","40.29","5977.74"
"194","2015","12","Uttar Pradesh","Aligarh","257.09","2258.94","975.22","3334.31","44.88","2311.02","32.9","6162.93"
"194","2016","12","Uttar Pradesh","Aligarh","248.94","2458.22","1188.1","4002.79","53.91","2262.15","27.27","6716.21"
"194","2017","12","Uttar Pradesh","Aligarh","278.09","2585.37","1273.52","4159.11","56.84","2590.54","58.54","7437.54"
"195","1980","12","Uttar Pradesh","Mathura","5.2","1368.42","325.0","1909.52","5.6","700.0","46.4","3488.72"
"195","1981","12","Uttar Pradesh","Mathura","2.2","916.67","326.3","2078.34","0.5","178.57","69.3","3609.38"
"195","1982","12","Uttar Pradesh","Mathura","2.8","965.52","451.8","2498.2","1.0","370.37","63.2","3208.12"
"195","1983","12","Uttar Pradesh","Mathura","5.1","1214.29","519.0","2696.1","1.5","600.0","42.2","2557.58"
"195","1984","12","Uttar Pradesh","Mathura","5.8","966.67","442.1","2308.62","3.5","1029.41","42.6","3276.92"
"195","1985","12","Uttar Pradesh","Mathura","5.6","1435.9","396.8","2437.35","3.2","627.45","45.7","4192.66"
"195","1986","12","Uttar Pradesh","Mathura","7.0","1296.3","467.6","2479.32","6.0","857.14","54.1","3731.03"
"195","1987","12","Uttar Pradesh","Mathura","5.7","1357.14","475.8","2549.84","1.6","410.26","78.8","5051.28"
"195","1988","12","Uttar Pradesh","Mathura","10.9","1513.89","542.0","2752.67","2.2","564.1","52.6","3984.85"
"195","1989","12","Uttar Pradesh","Mathura","16.5","1633.66","433.1","2408.79","2.9","805.56","51.1","4645.45"
"195","1990","12","Uttar Pradesh","Mathura","17.43","1776.76","425.53","2632.74","3.03","1105.84","67.02","5147.46"
"195","1991","12","Uttar Pradesh","Mathura","22.15","2442.12","448.7","2967.2","0.68","400.0","65.74","5250.8"
"195","1992","12","Uttar Pradesh","Mathura","25.15","2337.36","542.47","2978.48","1.62","1087.25","57.59","5342.3"
"195","1993","12","Uttar Pradesh","Mathura","34.69","1991.39","484.85","2639.65","0.85","440.41","53.03","5394.71"
"195","1994","12","Uttar Pradesh","Mathura","62.02","2437.89","589.37","3167.12","1.73","1466.1","62.76","5898.5"
"195","1995","12","Uttar Pradesh","Mathura","41.22","1684.51","563.86","3149.35","0.99","1064.52","71.12","5744.75"
"195","1996","12","Uttar Pradesh","Mathura","52.58","2342.09","571.73","3232.12","1.13","1345.24","102.24","6203.88"
"195","1997","12","Uttar Pradesh","Mathura","56.69","2186.27","540.94","3324.57","1.9","2289.16","74.9","5169.08"
"195","1998","12","Uttar Pradesh","Mathura","59.47","1910.99","540.53","3003.11","0.52","838.71","68.36","5807.99"
"195","1999","12","Uttar Pradesh","Mathura","82.44","2062.55","658.5","3376.75","0.84","1423.73","65.99","6425.51"
"195","2000","12","Uttar Pradesh","Mathura","81.0","2086.55","713.51","3411.15","1.38","2000.0","49.73","4758.85"
"195","2001","12","Uttar Pradesh","Mathura","75.92","2054.11","627.9","3126.99","1.45","1933.33","44.98","4251.42"
"195","2002","12","Uttar Pradesh","Mathura","43.51","1733.47","663.8","3513.28","0.51","1186.05","50.07","5395.47"
"195","2003","12","Uttar Pradesh","Mathura","67.86","2053.25","655.43","3304.41","0.51","1700.0","39.66","4926.71"
"195","2004","12","Uttar Pradesh","Mathura","85.83","2555.99","589.55","3121.13","0.38","1900.0","33.93","4772.15"
"195","2005","12","Uttar Pradesh","Mathura","98.47","2503.05","621.92","3298.44","0.36","1714.29","26.61","4556.51"
"195","2006","12","Uttar Pradesh","Mathura","84.24","2153.37","541.04","2814.25","0.74","1850.0","23.2","4427.48"
"195","2007","12","Uttar Pradesh","Mathura","98.87","2433.42","699.77","3657.78","0.39","1857.14","27.18","4844.92"
"195","2008","12","Uttar Pradesh","Mathura","113.18","2643.77","731.44","3820.73","0.37","2312.5","24.1","4389.8"
"195","2009","12","Uttar Pradesh","Mathura","97.43","2143.2","619.83","3225.76","0.15","1666.67","21.53","4323.29"
"195","2010","12","Uttar Pradesh","Mathura","90.07","2130.83","730.03","3749.13","0.49","2227.27","22.27","5084.47"
"195","2011","12","Uttar Pradesh","Mathura","108.63","2262.18","723.89","3687.67","0.47","2473.68","4.06","4720.93"
"195","2012","12","Uttar Pradesh","Mathura","54.73","2835.75","368.84","3706.93","0.45","2647.06","3.88","4511.63"
"195","2013","12","Uttar Pradesh","Mathura","126.58","2404.18","677.55","3486.06","0.39","2600.0","2.81","4762.71"
"195","2014","12","Uttar Pradesh","Mathura","114.76","2323.08","407.85","2100.05","0.61","2440.0","4.17","4212.12"
"195","2015","12","Uttar Pradesh","Mathura","108.36","2224.14","617.51","3453.06","0.53","2650.0","3.47","4670.35"
"195","2016","12","Uttar Pradesh","Mathura","110.88","2313.99","797.35","4104.0","0.43","2751.59","1.58","5360.0"
"195","2017","12","Uttar Pradesh","Mathura","83.54","1811.0","704.48","3515.0","0.42","2856.16","2.96","5668.45"
"196","1980","12","Uttar Pradesh","Agra","2.4","1263.16","223.4","1726.43","1.3","619.05","5.1","3923.08"
"196","1981","12","Uttar Pradesh","Agra","1.3","928.57","243.4","2122.06","1.1","846.15","9.3","4227.27"
"196","1982","12","Uttar Pradesh","Agra","1.3","1000.0","409.6","2694.74","0.5","555.56","9.8","3920.0"
"196","1983","12","Uttar Pradesh","Agra","3.1","1240.0","366.8","2456.8","0.4","800.0","8.2","3565.22"
"196","1984","12","Uttar Pradesh","Agra","2.3","958.33","377.5","2535.26","1.5","1666.67","5.6","3500.0"
"196","1985","12","Uttar Pradesh","Agra","2.2","1466.67","317.7","2497.64","1.6","1230.77","6.2","4428.57"
"196","1986","12","Uttar Pradesh","Agra","2.1","1312.5","347.1","2477.52","2.7","1350.0","10.1","3482.76"
"196","1987","12","Uttar Pradesh","Agra","0.6","1200.0","337.0","2456.27","0.6","750.0","8.8","3520.0"
"196","1988","12","Uttar Pradesh","Agra","0.8","1600.0","368.6","2642.29","2.2","1100.0","7.4","5285.71"
"196","1989","12","Uttar Pradesh","Agra","13.2","1571.43","439.3","2549.62","13.7","2044.78","2.1","2333.33"
"196","1990","12","Uttar Pradesh","Agra","7.78","1609.95","334.42","2730.24","5.49","1565.06","4.26","4246.91"
"196","1991","12","Uttar Pradesh","Agra","7.24","1572.64","376.04","3008.07","4.39","1268.17","3.87","4999.23"
"196","1992","12","Uttar Pradesh","Agra","7.6","1775.54","380.6","3028.06","5.34","1654.74","4.34","5306.36"
"196","1993","12","Uttar Pradesh","Agra","8.22","1749.73","350.39","2564.48","4.65","1374.37","4.09","5949.43"
"196","1994","12","Uttar Pradesh","Agra","10.43","1782.13","444.84","3128.52","4.5","1464.59","4.58","5481.07"
"196","1995","12","Uttar Pradesh","Agra","10.12","1762.67","431.07","3107.15","4.04","1065.42","6.77","6458.52"
"196","1996","12","Uttar Pradesh","Agra","8.01","1452.6","466.29","3368.49","4.0","1349.01","4.6","4872.8"
"196","1997","12","Uttar Pradesh","Agra","12.68","2224.08","474.52","3064.44","6.5","2261.33","2.43","3707.61"
"196","1998","12","Uttar Pradesh","Agra","15.4","1901.19","573.65","3491.93","3.25","1118.36","3.11","5110.53"
"196","1999","12","Uttar Pradesh","Agra","15.35","1680.22","638.77","3743.2","4.01","1421.71","2.81","5489.25"
"196","2000","12","Uttar Pradesh","Agra","14.17","1641.55","524.55","2998.45","6.24","1980.64","3.09","4507.45"
"196","2001","12","Uttar Pradesh","Agra","13.96","1779.7","516.59","3024.45","8.45","2394.21","2.02","5207.32"
"196","2002","12","Uttar Pradesh","Agra","10.96","1865.76","530.01","3200.73","3.11","1070.93","1.69","5488.95"
"196","2003","12","Uttar Pradesh","Agra","10.55","1904.91","537.19","3236.03","4.34","1729.42","1.16","5242.07"
"196","2004","12","Uttar Pradesh","Agra","14.85","2751.29","499.94","3139.74","7.74","2662.01","0.97","5088.14"
"196","2005","12","Uttar Pradesh","Agra","19.24","2913.87","534.99","3268.27","5.26","1856.26","1.34","5000.0"
"196","2006","12","Uttar Pradesh","Agra","18.75","2726.17","483.23","2793.74","6.54","2316.9","2.23","5327.91"
"196","2007","12","Uttar Pradesh","Agra","19.09","2782.03","549.39","3178.89","7.2","2491.7","1.6","5184.54"
"196","2008","12","Uttar Pradesh","Agra","28.65","2673.14","569.43","3323.67","8.43","2637.16","0.89","4377.45"
"196","2009","12","Uttar Pradesh","Agra","27.05","2401.56","553.83","3218.5","7.07","2412.03","0.67","4277.35"
"196","2010","12","Uttar Pradesh","Agra","28.01","2453.39","647.75","3692.45","6.94","2383.35","0.88","5077.1"
"196","2011","12","Uttar Pradesh","Agra","33.03","2695.22","667.77","3891.52","8.48","2738.97","0.74","4804.94"
"196","2012","12","Uttar Pradesh","Agra","27.68","2726.38","642.3","3825.01","8.1","2562.68","1.57","4509.78"
"196","2013","12","Uttar Pradesh","Agra","42.66","2660.53","608.95","3686.93","7.77","3144.66","1.47","4731.83"
"196","2014","12","Uttar Pradesh","Agra","43.48","2403.74","391.93","2315.32","10.23","2535.95","0.78","4070.23"
"196","2015","12","Uttar Pradesh","Agra","41.72","2397.9","499.81","3239.22","8.22","2512.51","1.24","4670.54"
"196","2016","12","Uttar Pradesh","Agra","34.16","2611.16","655.48","4019.67","10.3","2614.79","0.9","5360.0"
"196","2017","12","Uttar Pradesh","Agra","34.08","2638.98","664.45","3913.58","7.38","2800.44","1.67","5668.29"
"197","1980","12","Uttar Pradesh","Mainpuri","52.8","983.24","297.9","1848.01","11.9","238.48","4.9","4083.33"
"197","1981","12","Uttar Pradesh","Mainpuri","63.8","1083.19","262.4","1695.09","29.7","719.13","7.5","4166.67"
"197","1982","12","Uttar Pradesh","Mainpuri","49.3","912.96","374.4","2242.86","22.3","604.34","10.2","3923.08"
"197","1983","12","Uttar Pradesh","Mainpuri","82.2","1330.1","324.6","1982.9","33.6","884.21","8.5","3541.67"
"197","1984","12","Uttar Pradesh","Mainpuri","55.7","1025.78","341.4","2098.34","69.2","1643.71","6.7","3526.32"
"197","1985","12","Uttar Pradesh","Mainpuri","87.8","1516.41","364.1","2349.03","64.5","1360.76","7.0","4375.0"
"197","1986","12","Uttar Pradesh","Mainpuri","91.4","1391.17","361.2","2186.04","76.4","1458.02","7.8","3545.45"
"197","1987","12","Uttar Pradesh","Mainpuri","61.1","1305.56","422.2","2582.26","29.7","693.93","5.7","2850.0"
"197","1988","12","Uttar Pradesh","Mainpuri","85.2","1436.76","397.3","2264.2","49.5","1161.97","8.1","5062.5"
"197","1989","12","Uttar Pradesh","Mainpuri","86.3","1722.55","567.1","2505.97","54.5","1682.1","2.6","2363.64"
"197","1990","12","Uttar Pradesh","Mainpuri","115.47","1828.58","440.87","2640.06","74.4","1760.02","3.07","2566.44"
"197","1991","12","Uttar Pradesh","Mainpuri","113.01","1700.26","470.11","2766.5","72.15","1777.6","3.5","3107.54"
"197","1992","12","Uttar Pradesh","Mainpuri","80.94","1757.5","482.43","2667.43","92.12","2246.65","3.43","3457.06"
"197","1993","12","Uttar Pradesh","Mainpuri","119.59","2009.18","469.13","2514.79","60.25","1506.39","3.17","4155.42"
"197","1994","12","Uttar Pradesh","Mainpuri","131.46","2068.05","544.48","2933.75","74.08","1847.93","3.54","5761.38"
"197","1995","12","Uttar Pradesh","Mainpuri","128.84","1939.81","538.6","2912.06","72.34","1786.68","5.49","6445.38"
"197","1996","12","Uttar Pradesh","Mainpuri","121.63","1828.59","523.35","2833.63","60.37","1497.1","4.54","4902.92"
"197","1997","12","Uttar Pradesh","Mainpuri","157.77","2257.12","527.54","2756.18","76.8","2125.33","3.12","4993.6"
"197","1998","12","Uttar Pradesh","Mainpuri","159.3","2079.64","579.14","2931.74","52.21","1399.59","3.1","4988.42"
"197","1999","12","Uttar Pradesh","Mainpuri","146.56","1960.29","627.49","3062.1","60.56","1675.71","3.47","5801.54"
"197","2000","12","Uttar Pradesh","Mainpuri","153.26","1941.78","633.26","3094.97","84.39","2109.78","2.82","4995.05"
"197","2001","12","Uttar Pradesh","Mainpuri","163.39","2040.17","632.51","3092.42","106.04","2126.3","3.35","5299.91"
"197","2002","12","Uttar Pradesh","Mainpuri","118.17","1918.48","593.32","2984.21","40.67","1336.23","2.79","5448.09"
"197","2003","12","Uttar Pradesh","Mainpuri","111.23","1656.66","577.3","3113.52","72.79","1782.3","3.03","5146.93"
"197","2004","12","Uttar Pradesh","Mainpuri","141.01","2293.14","507.53","2733.06","85.68","2172.84","1.5","5010.69"
"197","2005","12","Uttar Pradesh","Mainpuri","211.94","2459.64","660.58","3176.96","92.62","1766.67","2.7","5075.1"
"197","2006","12","Uttar Pradesh","Mainpuri","199.73","2580.42","687.1","2961.12","120.26","2041.86","3.8","5341.2"
"197","2007","12","Uttar Pradesh","Mainpuri","233.54","2490.35","682.11","3189.13","130.15","2247.21","2.96","5272.5"
"197","2008","12","Uttar Pradesh","Mainpuri","259.08","2564.07","720.12","3381.41","149.71","2402.92","2.26","4374.03"
"197","2009","12","Uttar Pradesh","Mainpuri","150.66","2453.09","752.7","3290.45","71.13","1871.4","2.08","4303.23"
"197","2010","12","Uttar Pradesh","Mainpuri","189.67","2450.29","807.99","3535.37","110.29","2197.97","2.89","5099.97"
"197","2011","12","Uttar Pradesh","Mainpuri","198.63","2582.8","801.54","3694.18","123.76","2566.89","2.32","4773.76"
"197","2012","12","Uttar Pradesh","Mainpuri","194.12","2669.52","792.18","3630.04","126.96","2672.67","2.94","4510.12"
"197","2013","12","Uttar Pradesh","Mainpuri","211.23","2659.47","811.4","3735.8","122.85","2685.3","3.12","4804.93"
"197","2014","12","Uttar Pradesh","Mainpuri","228.38","2576.74","473.46","2208.47","148.57","2565.71","1.74","4158.87"
"197","2015","12","Uttar Pradesh","Mainpuri","229.4","2594.1","752.11","3319.1","154.13","2825.56","2.02","4670.45"
"197","2016","12","Uttar Pradesh","Mainpuri","197.92","2528.67","855.05","3946.96","142.07","2964.07","2.64","5359.96"
"197","2017","12","Uttar Pradesh","Mainpuri","226.59","2957.82","881.11","4115.28","140.49","3073.28","2.92","5668.39"
"198","1980","12","Uttar Pradesh","Etah","38.5","1400.0","312.2","1942.75","33.9","636.02","23.0","4600.0"
"198","1981","12","Uttar Pradesh","Etah","24.5","824.92","256.5","1740.16","57.4","1116.73","36.1","4197.67"
"198","1982","12","Uttar Pradesh","Etah","17.0","885.42","370.7","2238.53","24.2","585.96","39.9","4071.43"
"198","1983","12","Uttar Pradesh","Etah","27.3","992.73","364.1","2144.29","31.9","747.07","32.4","3903.61"
"198","1984","12","Uttar Pradesh","Etah","21.9","814.13","339.1","1992.36","104.1","1910.09","25.8","3685.71"
"198","1985","12","Uttar Pradesh","Etah","32.5","1164.87","380.4","2224.56","87.8","1304.61","29.5","4538.46"
"198","1986","12","Uttar Pradesh","Etah","29.1","1159.36","339.2","2073.22","78.1","1394.64","33.2","4547.95"
"198","1987","12","Uttar Pradesh","Etah","28.2","1330.19","379.1","2240.54","36.8","675.23","46.5","4946.81"
"198","1988","12","Uttar Pradesh","Etah","52.0","1625.0","435.3","2442.76","51.0","942.7","36.1","5084.51"
